X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24
1	2.107482	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763
2	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763	2.62063032832048
3	2.107482	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763
4	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763	2.62063032832048
5	2.107482	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763
6	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763	2.62063032832048
7	2.107482	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763
8	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763	2.62063032832048
9	2.107482	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763
10	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763	2.62063032832048
11	2.107482	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763
12	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763	2.62063032832048
13	2.107482	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763
14	1.24362365762767	1.82103387283913	0.77228701366554	0.604895708100617	1.55927546224159	2.39683989563755	2.55435855462976	0.172867193263264	0.459955197900112	1.00259401883051	1.63709132195588	0.32267392918343	0.13083377454418	0.704214406357512	0.345201942667677	0.0590748172663496	0.894695484863034	0.601856780850834	1.66544394512339	1.08568686563983	0.194038656028449	1.94592525048949	2.90451744441763	2.62063032832048
