0	10.53741
1	10.5549443011874
2	10.6424879944312
3	10.7557391734359
4	10.7360760984202
5	10.9095574530248
6	11.0111357204453
7	11.0540212080317
8	11.0823840001646
9	10.8551953459892
10	10.9297093610394
11	10.6686850118969
12	10.6345348020405
13	10.6836139329619
14	10.7060432576642
15	10.740490440187
16	10.7065090948269
17	10.7011999177729
18	10.7098420702501
19	10.7781764315961
20	10.8553260885683
21	10.8452413573051
22	10.7040699417493
23	10.6951665474667
24	10.6548197531037
25	10.6042857358209
26	10.4938856087055
27	10.7176263947453
28	10.7983860131722
29	10.8812693659325
30	10.7774375516701
31	11.0689419619944
32	11.0493667385376
33	11.034906169235
34	10.8858231973354
35	10.8895762543687
36	10.9258301078809
37	10.7631632144424
38	10.8380633810787
39	10.8146602013074
40	10.8120690651775
41	10.8958895893137
42	10.7626986082112
43	10.7550666322088
44	10.8074264676655
45	10.7812333706598
46	10.7045090312326
47	10.8581497204142
48	10.9109628617001
49	10.8354407442466
50	10.7586507240637
51	10.8089929382982
52	10.9509967779656
53	10.9656465663596
54	10.8925984902275
55	10.6887399530959
56	10.76000311164
57	10.7389377178281
58	10.5366890142895
59	10.484626802512
60	10.5460028732221
61	10.52434325152
62	10.4875620804872
63	10.4720324242165
64	10.3761554689383
65	10.4650718485262
66	10.2884882165695
67	10.2690638907329
68	10.3140392363225
69	10.3176117915824
70	10.3390819499064
71	10.3436247810143
72	10.4107030910472
73	10.4105765932292
74	10.4513361937267
75	10.460948844875
76	10.5882442816912
77	10.5611561668086
78	10.5091041670719
79	10.5923464894262
80	10.5171833742681
81	10.2829639482978
82	10.1881788954754
83	10.1215821649957
84	10.0927276730625
85	9.90181394216508
86	9.82275501195483
87	9.87216127230385
88	9.83518922690294
89	9.74157365479497
90	9.67042541260858
91	9.60724055691992
92	9.65826053089119
93	9.60734512728878
94	9.59349267463128
95	9.57795180170629
96	9.68248020413724
97	9.68832142874466
98	9.78769847391801
99	9.80315818436013
100	9.80456861306783
101	9.95412370135569
102	9.9510406164113
103	9.86823135794948
104	9.76570030970276
105	9.85666362443501
106	9.85051890968618
107	9.88124522912483
108	9.92538657090932
109	9.98081538769853
110	9.85882942590125
111	9.79114396290806
112	9.82778561957882
113	9.97118896490833
114	10.0114199577238
115	10.0430473252839
116	10.012081677807
117	10.1603575826487
118	10.0642126654087
119	10.1176481388926
120	9.89986020809738
121	10.0578677376235
122	9.97420477202681
123	9.92531168548534
124	9.82077094584566
125	9.92354178115638
126	9.97400266240803
127	9.94448357012527
128	9.87950975430098
129	10.0198496338489
130	10.0934557320949
131	10.2744453442758
132	10.2711673187895
133	10.2088751531709
134	10.1440374901973
135	9.88283755456485
136	9.88483980072372
137	9.91033342231242
138	9.91390241806952
139	10.1710089536174
140	10.3087258037044
141	10.1668880945222
142	10.247893532799
143	10.1727874964145
144	10.1485950929504
145	10.2545967693416
146	10.1769249804082
147	10.1191041375037
148	10.2556464644385
149	10.2427914413271
150	10.3337271397757
151	10.3362831407233
152	10.2428189693293
153	10.1383479374144
154	10.1504736512666
155	9.99375380043243
156	10.0554829748071
157	10.0918746180571
158	10.0878943520666
159	9.98071996731599
160	9.83797017757619
161	9.79759392686566
162	9.78124083271084
163	9.70236041635725
164	9.64640333910479
165	9.63362092280414
166	9.82604244134837
167	9.5310469071206
168	9.53334187081923
169	9.5717667932589
170	9.43860803311613
171	9.37382026780928
172	9.33090647526015
173	9.25815130235526
174	9.19706651469862
175	9.22740677779458
176	9.36796686698905
177	9.43479899772835
178	9.26992739736537
179	9.2502785519993
180	9.36171910166484
181	9.17026915065772
182	9.23138148011946
183	9.21231355648318
184	9.21677865037789
185	9.17407555247466
186	9.07880465577394
187	9.14739841746573
188	9.17901768225155
189	9.23718498466339
190	9.26617163763993
191	9.29920605558392
192	9.20673875484797
193	9.17940800835096
194	9.241076768082
195	9.35805681393882
196	9.38720629820547
197	9.42936196172282
198	9.41523378530265
199	9.56958878952815
200	9.63671523083192
201	9.46390732012826
202	9.41687876049012
203	9.30260170206946
204	9.46455359810425
205	9.40391535934986
206	9.40928665451986
207	9.3943274068137
208	9.38832207092108
209	9.48809026793242
210	9.40255597911034
211	9.3955035872642
212	9.50784560212333
213	9.57752533305008
214	9.7135123985446
215	9.68043020988085
216	9.81479354016027
217	10.0141324597113
218	10.0985951948319
219	10.1897281305078
220	10.0867313926557
221	10.0918778761895
222	10.1442449908841
223	10.1223582998078
224	9.95265301173146
225	9.9750047289758
226	9.79822374858448
227	9.76313672822566
228	9.85824548089779
229	9.75058732392668
230	9.85000976866724
231	9.80744698342774
232	9.71799378748904
233	9.90772536500769
234	9.86707728055995
235	9.85263943652921
236	9.74948594986745
237	9.79145399252547
238	9.91438203749401
239	10.0740401805445
240	10.0827851313557
241	10.2070056378455
242	10.365198455901
243	10.5038448572283
244	10.5856382429096
245	10.6691676386427
246	10.7624610543749
247	10.7850155187515
248	10.6262103541298
249	10.4807743777139
250	10.394572480183
251	10.4651731998479
252	10.5302824875478
253	10.470910495242
254	10.4254537150587
255	10.3513147612641
256	10.3500876358956
257	10.4983711846395
258	10.5824561455952
259	10.6268747297375
260	10.4751696576087
261	10.5060852531223
262	10.5067869472428
263	10.6203785768986
264	10.7484120167129
265	10.8304073803662
266	10.796777012146
267	10.9727895655135
268	11.0199754327596
269	11.0368347955769
270	10.8787418814979
271	10.7753589205229
272	10.832765560734
273	10.8758073258184
274	10.8494480910012
275	10.9823077647163
276	10.9935272803144
277	10.991726797015
278	10.9671373080414
279	10.789297921254
280	11.0603676849633
281	10.9238763741283
282	10.9053036548473
283	10.8837060194359
284	10.9458918775252
285	10.7909747357833
