X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24
1	10.53741	16.5754934031643	5.85296645240135	14.7605312315766	16.8999082187017	25.5119474911616	19.2572349796827	17.3523308763311	12.4308909546723	16.3153698521144	8.53797782549629	0.360801833940959	4.82366387138332	6.06887584103166	4.80155983164091	6.48788920352028	4.7197327494001	5.43894669474744	0.250432308351447	3.78867771657137	0.170142205781971	6.12815809778018	12.9622301179548	17.3406903460361
2	16.5754934031643	5.85296645240135	14.7605312315766	16.8999082187017	25.5119474911616	19.2572349796827	17.3523308763311	12.4308909546723	16.3153698521144	8.53797782549629	0.360801833940959	4.82366387138332	6.06887584103166	4.80155983164091	6.48788920352028	4.7197327494001	5.43894669474744	0.250432308351447	3.78867771657137	0.170142205781971	6.12815809778018	12.9622301179548	17.3406903460361	13.6624783317116
3	10.53741	16.5754934031643	5.85296645240135	14.7605312315766	16.8999082187017	25.5119474911616	19.2572349796827	17.3523308763311	12.4308909546723	16.3153698521144	8.53797782549629	0.360801833940959	4.82366387138332	6.06887584103166	4.80155983164091	6.48788920352028	4.7197327494001	5.43894669474744	0.250432308351447	3.78867771657137	0.170142205781971	6.12815809778018	12.9622301179548	17.3406903460361
4	16.5754934031643	5.85296645240135	14.7605312315766	16.8999082187017	25.5119474911616	19.2572349796827	17.3523308763311	12.4308909546723	16.3153698521144	8.53797782549629	0.360801833940959	4.82366387138332	6.06887584103166	4.80155983164091	6.48788920352028	4.7197327494001	5.43894669474744	0.250432308351447	3.78867771657137	0.170142205781971	6.12815809778018	12.9622301179548	17.3406903460361	13.6624783317116
5	10.53741	16.5754934031643	5.85296645240135	14.7605312315766	16.8999082187017	25.5119474911616	19.2572349796827	17.3523308763311	12.4308909546723	16.3153698521144	8.53797782549629	0.360801833940959	4.82366387138332	6.06887584103166	4.80155983164091	6.48788920352028	4.7197327494001	5.43894669474744	0.250432308351447	3.78867771657137	0.170142205781971	6.12815809778018	12.9622301179548	17.3406903460361
6	16.5754934031643	5.85296645240135	14.7605312315766	16.8999082187017	25.5119474911616	19.2572349796827	17.3523308763311	12.4308909546723	16.3153698521144	8.53797782549629	0.360801833940959	4.82366387138332	6.06887584103166	4.80155983164091	6.48788920352028	4.7197327494001	5.43894669474744	0.250432308351447	3.78867771657137	0.170142205781971	6.12815809778018	12.9622301179548	17.3406903460361	13.6624783317116
7	10.53741	16.5754934031643	5.85296645240135	14.7605312315766	16.8999082187017	25.5119474911616	19.2572349796827	17.3523308763311	12.4308909546723	16.3153698521144	8.53797782549629	0.360801833940959	4.82366387138332	6.06887584103166	4.80155983164091	6.48788920352028	4.7197327494001	5.43894669474744	0.250432308351447	3.78867771657137	0.170142205781971	6.12815809778018	12.9622301179548	17.3406903460361
8	16.5754934031643	5.85296645240135	14.7605312315766	16.8999082187017	25.5119474911616	19.2572349796827	17.3523308763311	12.4308909546723	16.3153698521144	8.53797782549629	0.360801833940959	4.82366387138332	6.06887584103166	4.80155983164091	6.48788920352028	4.7197327494001	5.43894669474744	0.250432308351447	3.78867771657137	0.170142205781971	6.12815809778018	12.9622301179548	17.3406903460361	13.6624783317116
9	10.53741	16.5754934031643	5.85296645240135	14.7605312315766	16.8999082187017	25.5119474911616	19.2572349796827	17.3523308763311	12.4308909546723	16.3153698521144	8.53797782549629	0.360801833940959	4.82366387138332	6.06887584103166	4.80155983164091	6.48788920352028	4.7197327494001	5.43894669474744	0.250432308351447	3.78867771657137	0.170142205781971	6.12815809778018	12.9622301179548	17.3406903460361
10	16.5754934031643	5.85296645240135	14.7605312315766	16.8999082187017	25.5119474911616	19.2572349796827	17.3523308763311	12.4308909546723	16.3153698521144	8.53797782549629	0.360801833940959	4.82366387138332	6.06887584103166	4.80155983164091	6.48788920352028	4.7197327494001	5.43894669474744	0.250432308351447	3.78867771657137	0.170142205781971	6.12815809778018	12.9622301179548	17.3406903460361	13.6624783317116
11	10.53741	16.5754934031643	5.85296645240135	14.7605312315766	16.8999082187017	25.5119474911616	19.2572349796827	17.3523308763311	12.4308909546723	16.3153698521144	8.53797782549629	0.360801833940959	4.82366387138332	6.06887584103166	4.80155983164091	6.48788920352028	4.7197327494001	5.43894669474744	0.250432308351447	3.78867771657137	0.170142205781971	6.12815809778018	12.9622301179548	17.3406903460361
