0	13537.41
1	9000
2	8760.53123157655
3	17760.5312315766
4	9000
5	9000
6	18000
7	15430.8909546723
8	15430.8909546723
9	11537.9778254963
10	2537.97782549629
11	0
12	68.8758410316606
13	68.8758410316606
14	487.889203520277
15	487.889203520277
16	0
17	0
18	0
19	0
20	128.158097780178
21	7090.388215735
22	15962.2301179548
23	16662.4783317116
